STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,FIN,Finland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_11,Subjective well-being,2014,,11.68611944,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,FIN,Finland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_11,Subjective well-being,2015,,11.68611944,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,FIN,Finland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_11,Subjective well-being,2016,,11.68611944,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,FIN,Finland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_11,Subjective well-being,2017,,11.68611944,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,FIN,Finland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_11,Subjective well-being,2018,,11.68611944,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,FIN,Finland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_11,Subjective well-being,2019,,11.68611944,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,FIN,Finland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_11,Subjective well-being,2020,,11.68611944,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,FIN,Finland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,11.68611944,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2010,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2011,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2012,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2013,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2014,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2015,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2016,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2017,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2018,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2019,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2020,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2021,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,JPN,Japan,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2022,,89.66825008,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2010,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2011,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2012,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2013,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2014,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2015,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2016,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2017,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2018,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2019,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2020,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2021,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,NLD,Netherlands,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_7,Social connections,2022,,94.81932521,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,2_6,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,36.6842460632324,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,2_6,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,35.3455696105957,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,2_6,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,31.2128219604492,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,GBR,United Kingdom,4_4,Satisfaction with time use,0_TO_10,0-10 scale,MID,Middle-aged,_T,Total,_T,Total,HSL_4,Work-life balance,2013,,6.10297293024357,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,GBR,United Kingdom,4_4,Satisfaction with time use,0_TO_10,0-10 scale,MID,Middle-aged,_T,Total,_T,Total,HSL_4,Work-life balance,2018,,6.2306270949801,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2009,,8.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2010,,8.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2011,,8.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2012,,8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2013,,8.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2014,,8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2015,,8.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2016,,8.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2017,,8.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2018,,8.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2019,,8.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2020,,8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2021,,7.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CAN,Canada,11_1,Life satisfaction,0_TO_10,0-10 scale,YOUNG,Young,_T,Total,_T,Total,HSL_11,Subjective well-being,2022,,7.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2007,,2.50205063819885,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2008,,2.89021968841553,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2009,,4.35874938964844,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,3.4347414970398,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,3.29053688049316,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,4.95722007751465,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,3.49751257896423,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,3.62159991264343,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,2.04638624191284,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,CZE,Czechia,2_5,Labour market insecurity,PT_EARN_PRVS_LST_SUB,Percentage of previous earnings lost in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,1.47997689247131,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,HUN,Hungary,2_6,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2005,,47.8540000915527,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,HUN,Hungary,2_6,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,40.4449348449707,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,HUN,Hungary,2_6,Job strain,PT_SAL_SUB,Percentage of employees in the same subgroup,MID,Middle-aged,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,38.2895851135254,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,DEU,Germany,5_4,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_5,Health,2014,,12,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,DEU,Germany,5_4,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_5,Health,2019,,9.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2010,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2011,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2012,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2013,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2014,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2015,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2016,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2017,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2018,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2019,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,ITA,Italy,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2021,,92.80824661,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_AGE(1.0),Current well-being by age,I,LUX,Luxembourg,7_2,Time spent in social interactions,H_WK,Hours per week,YOUNG,Young,_T,Total,_T,Total,HSL_7,Social connections,2012,,4.090891556,,A,Normal value,0,Units,2,Two,,
