STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,OPTIONALITY,Optionality,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2008,,59.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2009,,60.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2010,,59.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2011,,59.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2012,,58.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2013,,59.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2014,,60.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2015,,60.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2016,,60.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2017,,60.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2018,,61,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2019,,61.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2020,,61.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2021,,62.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BGR,Bulgaria,A,Annual,ELMEA,Effective labour market exit age,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2022,,62.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,BEL,Belgium,A,Annual,GPRR100,Gross pension replacement rate at 100% of average wage,PT_EARN_G_PRE_RET_INC,Percentage of gross pre-retirement earnings at the same income level,M,Male,_Z,Not applicable,M,Mandatory,2022,,43.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CZE,Czechia,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2014,,62.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CZE,Czechia,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2018,,63.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CZE,Czechia,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2020,,63.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CZE,Czechia,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2022,,63.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CZE,Czechia,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2014,,32.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CZE,Czechia,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2018,,46.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CZE,Czechia,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2020,,48.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,CZE,Czechia,A,Annual,ER,Employment rate,PT_POP_AGE,Percentage of population in the same age,_Z,Not applicable,Y60T64,From 60 to 64 years,_Z,Not applicable,2022,,55.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,DNK,Denmark,A,Annual,GPRR200,Gross pension replacement rate at 200% of average wage,PT_EARN_G_PRE_RET_INC,Percentage of gross pre-retirement earnings at the same income level,M,Male,_Z,Not applicable,M,Mandatory,2022,,53.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,GPRR200,Gross pension replacement rate at 200% of average wage,PT_EARN_G_PRE_RET_INC,Percentage of gross pre-retirement earnings at the same income level,M,Male,_Z,Not applicable,M,Mandatory,2022,,58.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1970,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1971,,19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1972,,18.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1973,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1974,,17.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1975,,18.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1976,,18.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1977,,18.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1978,,19.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1979,,20.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1980,,19.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1981,,19.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1982,,19.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1983,,19.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1984,,19.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1985,,20.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1986,,21.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1987,,21.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1988,,22.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1989,,21.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1990,,21.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1991,,22.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1992,,22.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1993,,22.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1994,,23.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1995,,23.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1996,,23.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1997,,24,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1998,,24.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,1999,,24.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2000,,24.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2001,,24.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2002,,24.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2003,,24.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2004,,24.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2005,,25.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2006,,25.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2007,,24.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2008,,24.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2009,,24.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2010,,24.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2011,,24.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2012,,24.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2013,,24.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2014,,24.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2015,,24.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2016,,24.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2017,,24,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2018,,23.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2019,,23.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2020,,23.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2021,,23.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,FIN,Finland,A,Annual,EYLME,Expected years after labour market exit,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2022,,23.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,GRC,Greece,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2014,,62,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,GRC,Greece,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2018,,62,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,GRC,Greece,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2020,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,GRC,Greece,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2022,,66,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,HUN,Hungary,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2014,,62.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,HUN,Hungary,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2018,,62,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,HUN,Hungary,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2020,,62,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,HUN,Hungary,A,Annual,CRPLF22,Current retirement age for a person who entered the labour force at age 22,Y,Years,F,Female,_Z,Not applicable,_Z,Not applicable,2022,,62,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2014,,67,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2018,,67,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2020,,67,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,ISL,Iceland,A,Annual,FRPLF22,Future retirement age for a person who entered the labour force at age 22,Y,Years,M,Male,_Z,Not applicable,_Z,Not applicable,2022,,67,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,JPN,Japan,A,Annual,GPRR200,Gross pension replacement rate at 200% of average wage,PT_EARN_G_PRE_RET_INC,Percentage of gross pre-retirement earnings at the same income level,M,Male,_Z,Not applicable,MV,Mandatory and voluntary,2022,,26.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1950,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1951,,16.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1952,,16.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SPD:DSD_PAG@DF_PAG(1.0),Pensions at a glance,I,NOR,Norway,A,Annual,OAWAR,Old-age to working-age ratio,PT_POP_Y20T64,Percentage of population aged 20-64 years,_Z,Not applicable,Y_GE65,65 years or over,_Z,Not applicable,1953,,16.8,,A,Normal value,0,Units,1,One
