Reference area,REF_AREA,Measure,Unit of measure,TIME_PERIOD,Avoidable_mortality_values
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2009,326.9
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2010,319.9
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2015,278.6
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2016,263.9
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2017,264.6
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2018,260.7
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2019,252
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2020,276.6
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2004,254.6
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2005,235.2
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2016,179.5
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2000,281.9
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2001,281.1
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2002,269.4
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2006,233.9
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2007,230.9
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2008,224.9
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2009,221
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2010,205.8
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2011,208.9
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2012,197.6
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2013,186.8
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2014,189.1
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2015,186.3
New Zealand,NZL,Avoidable mortality,Deaths per 100 000 inhabitants,2003,260.3
Lithuania,LTU,Preventable mortality,Deaths,2009,11047
Lithuania,LTU,Preventable mortality,Deaths,2010,10763
Lithuania,LTU,Preventable mortality,Deaths,2021,10547.5
Lithuania,LTU,Preventable mortality,Deaths,2022,8499
Lithuania,LTU,Preventable mortality,Deaths,2000,12091
Lithuania,LTU,Preventable mortality,Deaths,2001,12818
Lithuania,LTU,Preventable mortality,Deaths,2011,10211.5
Lithuania,LTU,Preventable mortality,Deaths,2012,9912.5
Lithuania,LTU,Preventable mortality,Deaths,2013,9656
Lithuania,LTU,Preventable mortality,Deaths,2014,9081
Lithuania,LTU,Preventable mortality,Deaths,2015,9005.5
Lithuania,LTU,Preventable mortality,Deaths,2016,8701
Lithuania,LTU,Preventable mortality,Deaths,2017,7913
Lithuania,LTU,Preventable mortality,Deaths,2018,7516
Lithuania,LTU,Preventable mortality,Deaths,2019,7410.5
Lithuania,LTU,Preventable mortality,Deaths,2020,8920
Lithuania,LTU,Preventable mortality,Deaths,2003,12597.5
Lithuania,LTU,Preventable mortality,Deaths,2004,12478.5
Lithuania,LTU,Preventable mortality,Deaths,2002,12674
Lithuania,LTU,Preventable mortality,Deaths,2005,13202.5
Lithuania,LTU,Preventable mortality,Deaths,2006,13439
Lithuania,LTU,Preventable mortality,Deaths,2007,13635.5
Lithuania,LTU,Preventable mortality,Deaths,2008,12405.5
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2013,107.7
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2014,97.4
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2002,132
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2003,121.4
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2004,122.9
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2005,123.7
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2015,102.7
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2016,109.6
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2017,103
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2018,96.1
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2019,87.1
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2020,83.2
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2021,93.2
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2022,100.8
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2000,154.1
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2001,142.1
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2006,135.5
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2007,123.3
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2008,115.3
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2009,116.9
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2010,116.5
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2011,110.5
Iceland,ISL,Preventable mortality,Deaths per 100 000 inhabitants,2012,105.6
Brazil,BRA,Treatable mortality,Deaths,2005,186956
Brazil,BRA,Treatable mortality,Deaths,2006,192794.5
Brazil,BRA,Treatable mortality,Deaths,2017,228600
Brazil,BRA,Treatable mortality,Deaths,2018,231830.5
Brazil,BRA,Treatable mortality,Deaths,2019,236609.5
Brazil,BRA,Treatable mortality,Deaths,2021,245021.5
Brazil,BRA,Treatable mortality,Deaths,2007,193128
Brazil,BRA,Treatable mortality,Deaths,2008,197535
Brazil,BRA,Treatable mortality,Deaths,2009,202183
Brazil,BRA,Treatable mortality,Deaths,2010,204124
Brazil,BRA,Treatable mortality,Deaths,2011,209473
Brazil,BRA,Treatable mortality,Deaths,2012,209128
Brazil,BRA,Treatable mortality,Deaths,2013,214876.5
Brazil,BRA,Treatable mortality,Deaths,2014,215715
Brazil,BRA,Treatable mortality,Deaths,2015,221577.5
Brazil,BRA,Treatable mortality,Deaths,2016,230292.5
Brazil,BRA,Treatable mortality,Deaths,2020,230525.5
Brazil,BRA,Treatable mortality,Deaths,2000,182834.5
Brazil,BRA,Treatable mortality,Deaths,2001,183276
Brazil,BRA,Treatable mortality,Deaths,2002,183219
Brazil,BRA,Treatable mortality,Deaths,2003,184800
Brazil,BRA,Treatable mortality,Deaths,2004,188173
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2021,127.4
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2000,193
Croatia,HRV,Preventable mortality,Deaths,2013,9439
Croatia,HRV,Preventable mortality,Deaths,2014,9273
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2013,146.5
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2014,138.2
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2001,185.7
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2002,182.5
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2003,176.2
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2004,182.4
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2005,177.6
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2006,175
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2007,175.7
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2008,169.3
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2009,166.2
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2010,159.9
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2015,133.2
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2016,135.5
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2017,131.4
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2018,130.2
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2019,125.4
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2020,128.6
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2006,207.1
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2007,198.4
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2018,153.4
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2019,150.6
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2020,225.5
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2021,308.7
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2008,195.2
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2009,190.9
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2010,182.9
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2011,169.4
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2012,167.7
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2013,163
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2014,158.8
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2015,157.7
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2016,156.5
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2017,153.1
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2000,262
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2001,260.1
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2002,256.5
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2003,237
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2004,227.3
Colombia,COL,Preventable mortality,Deaths per 100 000 inhabitants,2005,212.6
Costa Rica,CRI,Treatable mortality,Deaths,2006,2863
Costa Rica,CRI,Treatable mortality,Deaths,2007,2594
Costa Rica,CRI,Treatable mortality,Deaths,2008,2641
Costa Rica,CRI,Treatable mortality,Deaths,2009,2656.5
Costa Rica,CRI,Treatable mortality,Deaths,2010,3147
Costa Rica,CRI,Treatable mortality,Deaths,2011,3015
Costa Rica,CRI,Treatable mortality,Deaths,2012,3018.5
Costa Rica,CRI,Treatable mortality,Deaths,2013,3031
Costa Rica,CRI,Treatable mortality,Deaths,2014,3160
Costa Rica,CRI,Treatable mortality,Deaths,2015,3189.5
Costa Rica,CRI,Treatable mortality,Deaths,2016,3383.5
Costa Rica,CRI,Treatable mortality,Deaths,2017,3480.5
Costa Rica,CRI,Treatable mortality,Deaths,2018,3738
Costa Rica,CRI,Treatable mortality,Deaths,2019,3916.5
Costa Rica,CRI,Treatable mortality,Deaths,2020,3787.5
Costa Rica,CRI,Treatable mortality,Deaths,2000,2759.5
Costa Rica,CRI,Treatable mortality,Deaths,2002,2689.5
Costa Rica,CRI,Treatable mortality,Deaths,2003,2777.5
Costa Rica,CRI,Treatable mortality,Deaths,2001,2874
Costa Rica,CRI,Treatable mortality,Deaths,2004,2824
Costa Rica,CRI,Treatable mortality,Deaths,2005,2685
Iceland,ISL,Treatable mortality,Deaths,2002,163.5
Iceland,ISL,Treatable mortality,Deaths,2003,173.5
Iceland,ISL,Treatable mortality,Deaths,2005,147.5
Iceland,ISL,Treatable mortality,Deaths,2006,156
Iceland,ISL,Treatable mortality,Deaths,2007,166.5
Iceland,ISL,Treatable mortality,Deaths,2008,170
Iceland,ISL,Treatable mortality,Deaths,2014,140.5
Iceland,ISL,Treatable mortality,Deaths,2015,154.5
Iceland,ISL,Treatable mortality,Deaths,2016,149
Iceland,ISL,Treatable mortality,Deaths,2017,151
Iceland,ISL,Treatable mortality,Deaths,2018,171
Iceland,ISL,Treatable mortality,Deaths,2019,163.5
Iceland,ISL,Treatable mortality,Deaths,2020,166.5
Iceland,ISL,Treatable mortality,Deaths,2021,177
Iceland,ISL,Treatable mortality,Deaths,2022,181.5
Iceland,ISL,Treatable mortality,Deaths,2004,165.5
Iceland,ISL,Treatable mortality,Deaths,2010,132
Iceland,ISL,Treatable mortality,Deaths,2011,128
Iceland,ISL,Treatable mortality,Deaths,2009,142
Iceland,ISL,Treatable mortality,Deaths,2012,131
Iceland,ISL,Treatable mortality,Deaths,2013,147.5
Iceland,ISL,Treatable mortality,Deaths,2000,177.5
Iceland,ISL,Treatable mortality,Deaths,2001,184
New Zealand,NZL,Treatable mortality,Deaths,2015,3044.5
New Zealand,NZL,Treatable mortality,Deaths,2016,3019
New Zealand,NZL,Treatable mortality,Deaths,2000,3504
New Zealand,NZL,Treatable mortality,Deaths,2001,3473
New Zealand,NZL,Treatable mortality,Deaths,2002,3417.5
New Zealand,NZL,Treatable mortality,Deaths,2003,3276
New Zealand,NZL,Treatable mortality,Deaths,2004,3274
New Zealand,NZL,Treatable mortality,Deaths,2005,3133
New Zealand,NZL,Treatable mortality,Deaths,2006,3182
New Zealand,NZL,Treatable mortality,Deaths,2007,3285.5
New Zealand,NZL,Treatable mortality,Deaths,2008,3201.5
New Zealand,NZL,Treatable mortality,Deaths,2009,3219.5
New Zealand,NZL,Treatable mortality,Deaths,2010,3060.5
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2005,368.7
Czechia,CZE,Avoidable mortality,Deaths per 100 000 inhabitants,2006,348.2
New Zealand,NZL,Treatable mortality,Deaths,2013,3005
New Zealand,NZL,Treatable mortality,Deaths,2014,3055.5
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2006,225.8
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2007,223.3
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2018,195.1
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2019,188.8
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2020,260.2
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2021,357.2
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2008,223.4
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2009,221.3
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2010,220.7
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2011,219.8
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2012,216.5
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2013,214.2
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2014,210.1
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2015,205.9
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2016,207
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2017,202.1
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2000,236.6
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2001,234.3
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2002,233.2
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2003,231.3
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2004,231.7
Brazil,BRA,Preventable mortality,Deaths per 100 000 inhabitants,2005,225.1
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2007,68.5
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2008,67.8
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2019,47.9
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2020,47.8
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2021,48.9
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2022,49.2
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2009,56.1
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2010,51.2
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2011,49
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2012,47.6
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2013,53.1
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2014,48.2
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2015,51.5
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2016,47.8
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2017,46.8
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2018,51.4
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2000,82.3
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2001,83.8
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2002,72.4
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2003,77
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2004,72
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2005,63
Iceland,ISL,Treatable mortality,Deaths per 100 000 inhabitants,2006,67.2
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2016,152.9
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2017,144.4
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2018,141.7
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2019,139.9
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2020,132.9
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2021,152.7
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2000,159.2
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2001,158.7
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2002,158.6
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2003,161.7
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2004,154.2
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2005,150.6
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2006,148.3
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2007,150.9
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2009,144.8
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2010,143.7
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2008,143.1
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2011,139.9
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2012,140.2
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2013,143.4
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2014,140.7
Argentina,ARG,Treatable mortality,Deaths per 100 000 inhabitants,2015,144.9
Ireland,IRL,Preventable mortality,Deaths,2019,4881
Ireland,IRL,Preventable mortality,Deaths,2020,5569
Ireland,IRL,Preventable mortality,Deaths,2007,5191.5
Ireland,IRL,Preventable mortality,Deaths,2008,5120
Ireland,IRL,Preventable mortality,Deaths,2009,5321.5
Ireland,IRL,Preventable mortality,Deaths,2010,4843.5
Ireland,IRL,Preventable mortality,Deaths,2011,5075.5
Ireland,IRL,Preventable mortality,Deaths,2012,5004.5
Ireland,IRL,Preventable mortality,Deaths,2013,4994.5
Ireland,IRL,Preventable mortality,Deaths,2014,4995
Ireland,IRL,Preventable mortality,Deaths,2015,4761.5
Ireland,IRL,Preventable mortality,Deaths,2016,4901.5
Ireland,IRL,Preventable mortality,Deaths,2017,4710
Ireland,IRL,Preventable mortality,Deaths,2018,4948
Belgium,BEL,Treatable mortality,Deaths,2019,6631.5
Belgium,BEL,Treatable mortality,Deaths,2020,6463
Belgium,BEL,Treatable mortality,Deaths,2000,10297
Belgium,BEL,Treatable mortality,Deaths,2001,9637
Belgium,BEL,Treatable mortality,Deaths,2002,9630
Belgium,BEL,Treatable mortality,Deaths,2003,9443
Belgium,BEL,Treatable mortality,Deaths,2004,8963.5
Belgium,BEL,Treatable mortality,Deaths,2005,8877.5
Belgium,BEL,Treatable mortality,Deaths,2006,8301.5
Belgium,BEL,Treatable mortality,Deaths,2007,8218
Belgium,BEL,Treatable mortality,Deaths,2008,8031.5
Belgium,BEL,Treatable mortality,Deaths,2009,7869.5
Belgium,BEL,Treatable mortality,Deaths,2010,7630.5
Belgium,BEL,Treatable mortality,Deaths,2011,7403
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2011,154.1
Finland,FIN,Preventable mortality,Deaths per 100 000 inhabitants,2012,149.5
Belgium,BEL,Treatable mortality,Deaths,2014,6892.5
Belgium,BEL,Treatable mortality,Deaths,2015,6923
Belgium,BEL,Treatable mortality,Deaths,2016,6840
Belgium,BEL,Treatable mortality,Deaths,2017,6946.5
Belgium,BEL,Treatable mortality,Deaths,2018,7053.5
Türkiye,TUR,Preventable mortality,Deaths,2017,85863.5
Türkiye,TUR,Preventable mortality,Deaths,2018,82236.5
