Reference area,REF_AREA,Measure,Unit of measure,TIME_PERIOD,Avoidable_mortality_values
Chile,CHL,Preventable mortality,Deaths,2000,20711.5
Chile,CHL,Preventable mortality,Deaths,2001,21630.0
Chile,CHL,Preventable mortality,Deaths,2002,21397.0
Chile,CHL,Preventable mortality,Deaths,2003,21638.5
Chile,CHL,Preventable mortality,Deaths,2004,21380.5
Chile,CHL,Preventable mortality,Deaths,2005,20881.5
Chile,CHL,Preventable mortality,Deaths,2006,20879.0
Chile,CHL,Preventable mortality,Deaths,2007,20603.5
Chile,CHL,Preventable mortality,Deaths,2008,20712.0
Chile,CHL,Preventable mortality,Deaths,2009,21360.5
Chile,CHL,Preventable mortality,Deaths,2010,21774.0
Chile,CHL,Preventable mortality,Deaths,2011,20918.5
Chile,CHL,Preventable mortality,Deaths,2012,21007.5
Chile,CHL,Preventable mortality,Deaths,2013,21137.0
Chile,CHL,Preventable mortality,Deaths,2014,21363.0
Chile,CHL,Preventable mortality,Deaths,2015,21611.5
Chile,CHL,Preventable mortality,Deaths,2016,21351.5
Chile,CHL,Preventable mortality,Deaths,2017,20865.0
Chile,CHL,Preventable mortality,Deaths,2018,20285.5
Chile,CHL,Preventable mortality,Deaths,2019,20896.0
Chile,CHL,Preventable mortality,Deaths,2020,29708.5
Chile,CHL,Preventable mortality,Deaths,2021,34054.5
Chile,CHL,Treatable mortality,Deaths,2000,11662.5
Chile,CHL,Treatable mortality,Deaths,2001,12161.0
Chile,CHL,Treatable mortality,Deaths,2002,11486.0
Chile,CHL,Treatable mortality,Deaths,2003,11302.5
Chile,CHL,Treatable mortality,Deaths,2004,11436.5
Chile,CHL,Treatable mortality,Deaths,2005,11338.5
Chile,CHL,Treatable mortality,Deaths,2006,11301.0
Chile,CHL,Treatable mortality,Deaths,2007,11523.5
Chile,CHL,Treatable mortality,Deaths,2008,11348.0
Chile,CHL,Treatable mortality,Deaths,2009,11977.5
Chile,CHL,Treatable mortality,Deaths,2010,12353.0
Chile,CHL,Treatable mortality,Deaths,2011,11772.5
Chile,CHL,Treatable mortality,Deaths,2012,12023.5
Chile,CHL,Treatable mortality,Deaths,2013,12718.0
Chile,CHL,Treatable mortality,Deaths,2014,13073.0
Chile,CHL,Treatable mortality,Deaths,2015,13021.5
Chile,CHL,Treatable mortality,Deaths,2016,12782.5
Chile,CHL,Treatable mortality,Deaths,2017,12819.0
Chile,CHL,Treatable mortality,Deaths,2018,12895.5
Chile,CHL,Treatable mortality,Deaths,2019,13613.0
Chile,CHL,Treatable mortality,Deaths,2020,13016.5
Chile,CHL,Treatable mortality,Deaths,2021,13493.5
Colombia,COL,Avoidable mortality,Deaths,2000,110343.0
Colombia,COL,Avoidable mortality,Deaths,2001,110636.0
Colombia,COL,Avoidable mortality,Deaths,2002,110426.0
Colombia,COL,Avoidable mortality,Deaths,2003,103282.0
Colombia,COL,Avoidable mortality,Deaths,2004,101494.0
Colombia,COL,Avoidable mortality,Deaths,2005,97250.0
Colombia,COL,Avoidable mortality,Deaths,2006,97173.0
Colombia,COL,Avoidable mortality,Deaths,2007,95082.0
Colombia,COL,Avoidable mortality,Deaths,2008,95522.0
Colombia,COL,Avoidable mortality,Deaths,2009,95575.0
Colombia,COL,Avoidable mortality,Deaths,2010,93683.0
Colombia,COL,Avoidable mortality,Deaths,2011,89532.0
Colombia,COL,Avoidable mortality,Deaths,2012,91091.0
Colombia,COL,Avoidable mortality,Deaths,2013,90613.0
Colombia,COL,Avoidable mortality,Deaths,2014,90039.0
Colombia,COL,Avoidable mortality,Deaths,2015,92408.0
Colombia,COL,Avoidable mortality,Deaths,2016,94619.0
Colombia,COL,Avoidable mortality,Deaths,2017,94979.0
Colombia,COL,Avoidable mortality,Deaths,2018,99098.0
Colombia,COL,Avoidable mortality,Deaths,2019,99976.0
Colombia,COL,Avoidable mortality,Deaths,2020,131982.0
Colombia,COL,Avoidable mortality,Deaths,2021,173869.0
Colombia,COL,Preventable mortality,Deaths,2000,73175.5
Colombia,COL,Preventable mortality,Deaths,2001,74239.5
Colombia,COL,Preventable mortality,Deaths,2002,75360.0
Colombia,COL,Preventable mortality,Deaths,2003,67669.5
Colombia,COL,Preventable mortality,Deaths,2004,66023.5
Colombia,COL,Preventable mortality,Deaths,2005,61815.5
Colombia,COL,Preventable mortality,Deaths,2006,61435.5
Colombia,COL,Preventable mortality,Deaths,2007,59859.5
Colombia,COL,Preventable mortality,Deaths,2008,60279.0
Colombia,COL,Preventable mortality,Deaths,2009,61771.5
Colombia,COL,Preventable mortality,Deaths,2010,60247.0
Colombia,COL,Preventable mortality,Deaths,2011,56991.5
Colombia,COL,Preventable mortality,Deaths,2012,57301.0
Colombia,COL,Preventable mortality,Deaths,2013,56804.5
Colombia,COL,Preventable mortality,Deaths,2014,56122.0
Colombia,COL,Preventable mortality,Deaths,2015,57067.0
Colombia,COL,Preventable mortality,Deaths,2016,57947.5
Colombia,COL,Preventable mortality,Deaths,2017,58428.0
Colombia,COL,Preventable mortality,Deaths,2018,60385.0
Colombia,COL,Preventable mortality,Deaths,2019,61317.5
Colombia,COL,Preventable mortality,Deaths,2020,90392.0
Colombia,COL,Preventable mortality,Deaths,2021,126881.5
Colombia,COL,Treatable mortality,Deaths,2000,37167.5
Colombia,COL,Treatable mortality,Deaths,2001,36396.5
Colombia,COL,Treatable mortality,Deaths,2002,35066.0
Colombia,COL,Treatable mortality,Deaths,2003,35612.5
Colombia,COL,Treatable mortality,Deaths,2004,35470.5
Colombia,COL,Treatable mortality,Deaths,2005,35434.5
Colombia,COL,Treatable mortality,Deaths,2006,35737.5
Colombia,COL,Treatable mortality,Deaths,2007,35222.5
Colombia,COL,Treatable mortality,Deaths,2008,35243.0
Colombia,COL,Treatable mortality,Deaths,2009,33803.5
Colombia,COL,Treatable mortality,Deaths,2010,33436.0
Colombia,COL,Treatable mortality,Deaths,2011,32540.5
Colombia,COL,Treatable mortality,Deaths,2012,33790.0
Colombia,COL,Treatable mortality,Deaths,2013,33808.5
Colombia,COL,Treatable mortality,Deaths,2014,33917.0
Colombia,COL,Treatable mortality,Deaths,2015,35341.0
Colombia,COL,Treatable mortality,Deaths,2016,36671.5
Colombia,COL,Treatable mortality,Deaths,2017,36551.0
Colombia,COL,Treatable mortality,Deaths,2018,38713.0
Colombia,COL,Treatable mortality,Deaths,2019,38658.5
Colombia,COL,Treatable mortality,Deaths,2020,41590.0
Colombia,COL,Treatable mortality,Deaths,2021,46987.5
Costa Rica,CRI,Avoidable mortality,Deaths,2000,6730.0
Costa Rica,CRI,Avoidable mortality,Deaths,2001,6847.0
Costa Rica,CRI,Avoidable mortality,Deaths,2002,6557.0
Costa Rica,CRI,Avoidable mortality,Deaths,2003,6992.0
Costa Rica,CRI,Avoidable mortality,Deaths,2004,7004.0
Costa Rica,CRI,Avoidable mortality,Deaths,2005,6646.0
Costa Rica,CRI,Avoidable mortality,Deaths,2006,7085.0
Costa Rica,CRI,Avoidable mortality,Deaths,2007,6391.0
Costa Rica,CRI,Avoidable mortality,Deaths,2008,6676.0
Costa Rica,CRI,Avoidable mortality,Deaths,2009,6680.0
Costa Rica,CRI,Avoidable mortality,Deaths,2010,7728.0
Costa Rica,CRI,Avoidable mortality,Deaths,2011,7402.0
Costa Rica,CRI,Avoidable mortality,Deaths,2012,7375.0
Costa Rica,CRI,Avoidable mortality,Deaths,2013,7358.0
Costa Rica,CRI,Avoidable mortality,Deaths,2014,7643.0
Costa Rica,CRI,Avoidable mortality,Deaths,2015,8087.0
Costa Rica,CRI,Avoidable mortality,Deaths,2016,8603.0
Costa Rica,CRI,Avoidable mortality,Deaths,2017,8490.0
Costa Rica,CRI,Avoidable mortality,Deaths,2018,9103.0
Costa Rica,CRI,Avoidable mortality,Deaths,2019,9440.0
Costa Rica,CRI,Avoidable mortality,Deaths,2020,10226.0
Costa Rica,CRI,Preventable mortality,Deaths,2000,3970.5
Costa Rica,CRI,Preventable mortality,Deaths,2001,3973.0
Costa Rica,CRI,Preventable mortality,Deaths,2002,3867.5
Costa Rica,CRI,Preventable mortality,Deaths,2003,4214.5
Costa Rica,CRI,Preventable mortality,Deaths,2004,4180.0
Costa Rica,CRI,Preventable mortality,Deaths,2005,3961.0
Costa Rica,CRI,Preventable mortality,Deaths,2006,4222.0
Costa Rica,CRI,Preventable mortality,Deaths,2007,3797.0
Costa Rica,CRI,Preventable mortality,Deaths,2008,4035.0
Costa Rica,CRI,Preventable mortality,Deaths,2009,4023.5
Costa Rica,CRI,Preventable mortality,Deaths,2010,4581.0
Costa Rica,CRI,Preventable mortality,Deaths,2011,4387.0
Costa Rica,CRI,Preventable mortality,Deaths,2012,4356.5
Costa Rica,CRI,Preventable mortality,Deaths,2013,4327.0
Costa Rica,CRI,Preventable mortality,Deaths,2014,4483.0
Costa Rica,CRI,Preventable mortality,Deaths,2015,4897.5
Costa Rica,CRI,Preventable mortality,Deaths,2016,5219.5
Costa Rica,CRI,Preventable mortality,Deaths,2017,5009.5
Costa Rica,CRI,Preventable mortality,Deaths,2018,5365.0
Costa Rica,CRI,Preventable mortality,Deaths,2019,5523.5
Costa Rica,CRI,Preventable mortality,Deaths,2020,6438.5
Costa Rica,CRI,Treatable mortality,Deaths,2000,2759.5
Costa Rica,CRI,Treatable mortality,Deaths,2001,2874.0
Costa Rica,CRI,Treatable mortality,Deaths,2002,2689.5
Costa Rica,CRI,Treatable mortality,Deaths,2003,2777.5
Costa Rica,CRI,Treatable mortality,Deaths,2004,2824.0
Costa Rica,CRI,Treatable mortality,Deaths,2005,2685.0
Costa Rica,CRI,Treatable mortality,Deaths,2006,2863.0
Costa Rica,CRI,Treatable mortality,Deaths,2007,2594.0
Costa Rica,CRI,Treatable mortality,Deaths,2008,2641.0
Costa Rica,CRI,Treatable mortality,Deaths,2009,2656.5
Costa Rica,CRI,Treatable mortality,Deaths,2010,3147.0
Costa Rica,CRI,Treatable mortality,Deaths,2011,3015.0
Costa Rica,CRI,Treatable mortality,Deaths,2012,3018.5
Costa Rica,CRI,Treatable mortality,Deaths,2013,3031.0
Costa Rica,CRI,Treatable mortality,Deaths,2014,3160.0
Costa Rica,CRI,Treatable mortality,Deaths,2015,3189.5
Costa Rica,CRI,Treatable mortality,Deaths,2016,3383.5
Costa Rica,CRI,Treatable mortality,Deaths,2017,3480.5
Costa Rica,CRI,Treatable mortality,Deaths,2018,3738.0
Costa Rica,CRI,Treatable mortality,Deaths,2019,3916.5
Costa Rica,CRI,Treatable mortality,Deaths,2020,3787.5
Croatia,HRV,Avoidable mortality,Deaths,2000,21081.0
Croatia,HRV,Avoidable mortality,Deaths,2001,20234.0
Croatia,HRV,Avoidable mortality,Deaths,2002,19885.0
Croatia,HRV,Avoidable mortality,Deaths,2003,20248.0
Croatia,HRV,Avoidable mortality,Deaths,2004,19055.0
Croatia,HRV,Avoidable mortality,Deaths,2005,19090.0
Croatia,HRV,Avoidable mortality,Deaths,2006,18154.0
Croatia,HRV,Avoidable mortality,Deaths,2007,18069.0
Croatia,HRV,Avoidable mortality,Deaths,2008,17861.0
Croatia,HRV,Avoidable mortality,Deaths,2009,17268.0
Croatia,HRV,Avoidable mortality,Deaths,2010,16936.0
Croatia,HRV,Avoidable mortality,Deaths,2011,16083.0
Croatia,HRV,Avoidable mortality,Deaths,2012,15672.0
Croatia,HRV,Avoidable mortality,Deaths,2013,14885.0
Croatia,HRV,Avoidable mortality,Deaths,2014,14825.0
Croatia,HRV,Avoidable mortality,Deaths,2015,15162.0
Croatia,HRV,Avoidable mortality,Deaths,2016,14337.0
Croatia,HRV,Avoidable mortality,Deaths,2017,14386.0
Croatia,HRV,Avoidable mortality,Deaths,2018,14551.0
Croatia,HRV,Avoidable mortality,Deaths,2019,14290.0
Croatia,HRV,Avoidable mortality,Deaths,2020,15995.0
Croatia,HRV,Avoidable mortality,Deaths,2021,18495.0
Croatia,HRV,Preventable mortality,Deaths,2000,12678.0
Croatia,HRV,Preventable mortality,Deaths,2001,12317.5
Croatia,HRV,Preventable mortality,Deaths,2002,11975.5
Croatia,HRV,Preventable mortality,Deaths,2003,12265.5
Croatia,HRV,Preventable mortality,Deaths,2004,11665.5
Croatia,HRV,Preventable mortality,Deaths,2005,11594.0
Croatia,HRV,Preventable mortality,Deaths,2006,11029.5
Croatia,HRV,Preventable mortality,Deaths,2007,11185.5
Croatia,HRV,Preventable mortality,Deaths,2008,11132.5
Croatia,HRV,Preventable mortality,Deaths,2009,10851.0
Croatia,HRV,Preventable mortality,Deaths,2010,10605.5
Croatia,HRV,Preventable mortality,Deaths,2011,10122.5
Croatia,HRV,Preventable mortality,Deaths,2012,9877.5
Croatia,HRV,Preventable mortality,Deaths,2013,9439.0
Croatia,HRV,Preventable mortality,Deaths,2014,9273.0
Croatia,HRV,Preventable mortality,Deaths,2015,9461.0
Croatia,HRV,Preventable mortality,Deaths,2016,9000.5
Croatia,HRV,Preventable mortality,Deaths,2017,9040.5
Croatia,HRV,Preventable mortality,Deaths,2018,9380.5
Croatia,HRV,Preventable mortality,Deaths,2019,9232.0
Croatia,HRV,Preventable mortality,Deaths,2020,10713.5
Croatia,HRV,Preventable mortality,Deaths,2021,12792.5
Croatia,HRV,Treatable mortality,Deaths,2000,8403.0
Croatia,HRV,Treatable mortality,Deaths,2001,7916.5
Croatia,HRV,Treatable mortality,Deaths,2002,7909.5
Croatia,HRV,Treatable mortality,Deaths,2003,7982.5
Croatia,HRV,Treatable mortality,Deaths,2004,7389.5
Croatia,HRV,Treatable mortality,Deaths,2005,7496.0
Croatia,HRV,Treatable mortality,Deaths,2006,7124.5
Croatia,HRV,Treatable mortality,Deaths,2007,6883.5
Croatia,HRV,Treatable mortality,Deaths,2008,6728.5
Croatia,HRV,Treatable mortality,Deaths,2009,6417.0
Croatia,HRV,Treatable mortality,Deaths,2010,6330.5
Croatia,HRV,Treatable mortality,Deaths,2011,5960.5
Croatia,HRV,Treatable mortality,Deaths,2012,5794.5
Croatia,HRV,Treatable mortality,Deaths,2013,5446.0
Croatia,HRV,Treatable mortality,Deaths,2014,5552.0
Croatia,HRV,Treatable mortality,Deaths,2015,5701.0
Croatia,HRV,Treatable mortality,Deaths,2016,5336.5
Croatia,HRV,Treatable mortality,Deaths,2017,5345.5
Croatia,HRV,Treatable mortality,Deaths,2018,5170.5
Croatia,HRV,Treatable mortality,Deaths,2019,5058.0
Croatia,HRV,Treatable mortality,Deaths,2020,5281.5
Croatia,HRV,Treatable mortality,Deaths,2021,5702.5
Czechia,CZE,Avoidable mortality,Deaths,2000,42301.0
Czechia,CZE,Avoidable mortality,Deaths,2001,40662.0
Czechia,CZE,Avoidable mortality,Deaths,2002,40009.0
Czechia,CZE,Avoidable mortality,Deaths,2003,39991.0
Czechia,CZE,Avoidable mortality,Deaths,2004,38404.0
Czechia,CZE,Avoidable mortality,Deaths,2005,37226.0
Czechia,CZE,Avoidable mortality,Deaths,2006,35470.0
Czechia,CZE,Avoidable mortality,Deaths,2007,35487.0
Czechia,CZE,Avoidable mortality,Deaths,2008,35036.0
Czechia,CZE,Avoidable mortality,Deaths,2009,35024.0
Czechia,CZE,Avoidable mortality,Deaths,2010,34917.0
Czechia,CZE,Avoidable mortality,Deaths,2011,34240.0
Czechia,CZE,Avoidable mortality,Deaths,2012,34166.0
Czechia,CZE,Avoidable mortality,Deaths,2013,34685.0
Czechia,CZE,Avoidable mortality,Deaths,2014,32852.0
Czechia,CZE,Avoidable mortality,Deaths,2015,33881.0
Czechia,CZE,Avoidable mortality,Deaths,2016,32501.0
Czechia,CZE,Avoidable mortality,Deaths,2017,33111.0
Czechia,CZE,Avoidable mortality,Deaths,2018,32994.0
Czechia,CZE,Avoidable mortality,Deaths,2019,32055.0
Czechia,CZE,Avoidable mortality,Deaths,2020,35627.0
Czechia,CZE,Avoidable mortality,Deaths,2021,42826.0
Czechia,CZE,Preventable mortality,Deaths,2000,24693.0
Czechia,CZE,Preventable mortality,Deaths,2001,23812.5
Czechia,CZE,Preventable mortality,Deaths,2002,23372.5
Czechia,CZE,Preventable mortality,Deaths,2003,23545.5
Czechia,CZE,Preventable mortality,Deaths,2004,22678.0
Czechia,CZE,Preventable mortality,Deaths,2005,22214.0
Czechia,CZE,Preventable mortality,Deaths,2006,20877.5
Czechia,CZE,Preventable mortality,Deaths,2007,21285.5
Czechia,CZE,Preventable mortality,Deaths,2008,21043.0
Czechia,CZE,Preventable mortality,Deaths,2009,20905.0
Czechia,CZE,Preventable mortality,Deaths,2010,20857.0
Czechia,CZE,Preventable mortality,Deaths,2011,20901.0
Czechia,CZE,Preventable mortality,Deaths,2012,20712.5
Czechia,CZE,Preventable mortality,Deaths,2013,21131.5
Czechia,CZE,Preventable mortality,Deaths,2014,20030.5
Czechia,CZE,Preventable mortality,Deaths,2015,20492.0
Czechia,CZE,Preventable mortality,Deaths,2016,19619.5
Czechia,CZE,Preventable mortality,Deaths,2017,20067.5
Czechia,CZE,Preventable mortality,Deaths,2018,20095.0
Czechia,CZE,Preventable mortality,Deaths,2019,19494.0
Czechia,CZE,Preventable mortality,Deaths,2020,22744.0
Czechia,CZE,Preventable mortality,Deaths,2021,29708.0
Czechia,CZE,Treatable mortality,Deaths,2000,17608.0
Czechia,CZE,Treatable mortality,Deaths,2001,16849.5
Czechia,CZE,Treatable mortality,Deaths,2002,16636.5
Czechia,CZE,Treatable mortality,Deaths,2003,16445.5
Czechia,CZE,Treatable mortality,Deaths,2004,15726.0
Czechia,CZE,Treatable mortality,Deaths,2005,15012.0
Czechia,CZE,Treatable mortality,Deaths,2006,14592.5
Czechia,CZE,Treatable mortality,Deaths,2007,14201.5
Czechia,CZE,Treatable mortality,Deaths,2008,13993.0
Czechia,CZE,Treatable mortality,Deaths,2009,14119.0
Czechia,CZE,Treatable mortality,Deaths,2010,14060.0
Czechia,CZE,Treatable mortality,Deaths,2011,13339.0
Czechia,CZE,Treatable mortality,Deaths,2012,13453.5
Czechia,CZE,Treatable mortality,Deaths,2013,13553.5
Czechia,CZE,Treatable mortality,Deaths,2014,12821.5
Czechia,CZE,Treatable mortality,Deaths,2015,13389.0
Czechia,CZE,Treatable mortality,Deaths,2016,12881.5
Czechia,CZE,Treatable mortality,Deaths,2017,13043.5
Czechia,CZE,Treatable mortality,Deaths,2018,12899.0
Czechia,CZE,Treatable mortality,Deaths,2019,12561.0
Czechia,CZE,Treatable mortality,Deaths,2020,12883.0
Czechia,CZE,Treatable mortality,Deaths,2021,13118.0
Denmark,DNK,Avoidable mortality,Deaths,2000,16362.0
Denmark,DNK,Avoidable mortality,Deaths,2001,16094.0
Denmark,DNK,Avoidable mortality,Deaths,2002,15759.0
Denmark,DNK,Avoidable mortality,Deaths,2003,15556.0
Denmark,DNK,Avoidable mortality,Deaths,2004,15269.0
Denmark,DNK,Avoidable mortality,Deaths,2005,14885.0
Denmark,DNK,Avoidable mortality,Deaths,2006,15064.0
Denmark,DNK,Avoidable mortality,Deaths,2007,14556.0
Denmark,DNK,Avoidable mortality,Deaths,2008,14283.0
Denmark,DNK,Avoidable mortality,Deaths,2009,14018.0
Denmark,DNK,Avoidable mortality,Deaths,2010,13945.0
Denmark,DNK,Avoidable mortality,Deaths,2011,13182.0
Denmark,DNK,Avoidable mortality,Deaths,2012,13179.0
Denmark,DNK,Avoidable mortality,Deaths,2013,12775.0
Denmark,DNK,Avoidable mortality,Deaths,2014,12691.0
Denmark,DNK,Avoidable mortality,Deaths,2015,12661.0
Denmark,DNK,Avoidable mortality,Deaths,2016,12894.0
Denmark,DNK,Avoidable mortality,Deaths,2017,12467.0
Denmark,DNK,Avoidable mortality,Deaths,2018,11989.0
Denmark,DNK,Avoidable mortality,Deaths,2019,11966.0
Denmark,DNK,Avoidable mortality,Deaths,2020,11522.0
Denmark,DNK,Avoidable mortality,Deaths,2021,10805.0
Denmark,DNK,Preventable mortality,Deaths,2000,10704.5
Denmark,DNK,Preventable mortality,Deaths,2001,10551.5
Denmark,DNK,Preventable mortality,Deaths,2002,10052.0
Denmark,DNK,Preventable mortality,Deaths,2003,10033.0
Denmark,DNK,Preventable mortality,Deaths,2004,9853.5
Denmark,DNK,Preventable mortality,Deaths,2005,9845.0
Denmark,DNK,Preventable mortality,Deaths,2006,10058.0
Denmark,DNK,Preventable mortality,Deaths,2007,9648.0
Denmark,DNK,Preventable mortality,Deaths,2008,9634.0
Denmark,DNK,Preventable mortality,Deaths,2009,9399.0
Denmark,DNK,Preventable mortality,Deaths,2010,9345.5
Denmark,DNK,Preventable mortality,Deaths,2011,8867.0
Denmark,DNK,Preventable mortality,Deaths,2012,8971.5
Denmark,DNK,Preventable mortality,Deaths,2013,8743.5
Denmark,DNK,Preventable mortality,Deaths,2014,8771.0
Denmark,DNK,Preventable mortality,Deaths,2015,8596.5
Denmark,DNK,Preventable mortality,Deaths,2016,8736.5
Denmark,DNK,Preventable mortality,Deaths,2017,8455.5
Denmark,DNK,Preventable mortality,Deaths,2018,8035.0
Denmark,DNK,Preventable mortality,Deaths,2019,8206.5
Denmark,DNK,Preventable mortality,Deaths,2020,7924.0
Denmark,DNK,Preventable mortality,Deaths,2021,7381.0
Denmark,DNK,Treatable mortality,Deaths,2000,5657.5
Denmark,DNK,Treatable mortality,Deaths,2001,5542.5
Denmark,DNK,Treatable mortality,Deaths,2002,5707.0
Denmark,DNK,Treatable mortality,Deaths,2003,5523.0
Denmark,DNK,Treatable mortality,Deaths,2004,5415.5
Denmark,DNK,Treatable mortality,Deaths,2005,5040.0
Denmark,DNK,Treatable mortality,Deaths,2006,5006.0
Denmark,DNK,Treatable mortality,Deaths,2007,4908.0
Denmark,DNK,Treatable mortality,Deaths,2008,4649.0
Denmark,DNK,Treatable mortality,Deaths,2009,4619.0
Denmark,DNK,Treatable mortality,Deaths,2010,4599.5
Denmark,DNK,Treatable mortality,Deaths,2011,4315.0
Denmark,DNK,Treatable mortality,Deaths,2012,4207.5
Denmark,DNK,Treatable mortality,Deaths,2013,4031.5
Denmark,DNK,Treatable mortality,Deaths,2014,3920.0
Denmark,DNK,Treatable mortality,Deaths,2015,4064.5
Denmark,DNK,Treatable mortality,Deaths,2016,4157.5
Denmark,DNK,Treatable mortality,Deaths,2017,4011.5
Denmark,DNK,Treatable mortality,Deaths,2018,3954.0
Denmark,DNK,Treatable mortality,Deaths,2019,3759.5
Denmark,DNK,Treatable mortality,Deaths,2020,3598.0
Denmark,DNK,Treatable mortality,Deaths,2021,3424.0
Estonia,EST,Avoidable mortality,Deaths,2000,8829.0
Estonia,EST,Avoidable mortality,Deaths,2001,8875.0
Estonia,EST,Avoidable mortality,Deaths,2002,8481.0
Estonia,EST,Avoidable mortality,Deaths,2003,8123.0
Estonia,EST,Avoidable mortality,Deaths,2004,7794.0
Estonia,EST,Avoidable mortality,Deaths,2005,7236.0
Estonia,EST,Avoidable mortality,Deaths,2006,7117.0
Estonia,EST,Avoidable mortality,Deaths,2007,6971.0
Estonia,EST,Avoidable mortality,Deaths,2008,6402.0
Estonia,EST,Avoidable mortality,Deaths,2009,6151.0
Estonia,EST,Avoidable mortality,Deaths,2010,5722.0
Estonia,EST,Avoidable mortality,Deaths,2011,5421.0
Estonia,EST,Avoidable mortality,Deaths,2012,5464.0
Estonia,EST,Avoidable mortality,Deaths,2013,4928.0
Estonia,EST,Avoidable mortality,Deaths,2014,4992.0
Estonia,EST,Avoidable mortality,Deaths,2015,4602.0
Estonia,EST,Avoidable mortality,Deaths,2016,4478.0
Estonia,EST,Avoidable mortality,Deaths,2017,4441.0
Estonia,EST,Avoidable mortality,Deaths,2018,4532.0
Estonia,EST,Avoidable mortality,Deaths,2019,4296.0
Estonia,EST,Avoidable mortality,Deaths,2020,4565.0
Estonia,EST,Avoidable mortality,Deaths,2021,5435.0
Estonia,EST,Avoidable mortality,Deaths,2022,4911.0
Estonia,EST,Preventable mortality,Deaths,2000,5546.0
Estonia,EST,Preventable mortality,Deaths,2001,5732.0
Estonia,EST,Preventable mortality,Deaths,2002,5431.5
Estonia,EST,Preventable mortality,Deaths,2003,5188.0
Estonia,EST,Preventable mortality,Deaths,2004,4952.5
Estonia,EST,Preventable mortality,Deaths,2005,4685.0
Estonia,EST,Preventable mortality,Deaths,2006,4610.0
Estonia,EST,Preventable mortality,Deaths,2007,4582.0
Estonia,EST,Preventable mortality,Deaths,2008,4151.0
Estonia,EST,Preventable mortality,Deaths,2009,3957.0
Estonia,EST,Preventable mortality,Deaths,2010,3707.0
Estonia,EST,Preventable mortality,Deaths,2011,3555.0
Estonia,EST,Preventable mortality,Deaths,2012,3585.0
Estonia,EST,Preventable mortality,Deaths,2013,3200.5
Estonia,EST,Preventable mortality,Deaths,2014,3242.5
Estonia,EST,Preventable mortality,Deaths,2015,2981.5
Estonia,EST,Preventable mortality,Deaths,2016,2917.0
Estonia,EST,Preventable mortality,Deaths,2017,2874.5
Estonia,EST,Preventable mortality,Deaths,2018,2978.0
Estonia,EST,Preventable mortality,Deaths,2019,2767.0
Estonia,EST,Preventable mortality,Deaths,2020,3056.0
Estonia,EST,Preventable mortality,Deaths,2021,3757.0
Estonia,EST,Preventable mortality,Deaths,2022,3329.5
Estonia,EST,Treatable mortality,Deaths,2000,3283.0
Estonia,EST,Treatable mortality,Deaths,2001,3143.0
Estonia,EST,Treatable mortality,Deaths,2002,3049.5
Estonia,EST,Treatable mortality,Deaths,2003,2935.0
Estonia,EST,Treatable mortality,Deaths,2004,2841.5
Estonia,EST,Treatable mortality,Deaths,2005,2551.0
Estonia,EST,Treatable mortality,Deaths,2006,2507.0
Estonia,EST,Treatable mortality,Deaths,2007,2389.0
Estonia,EST,Treatable mortality,Deaths,2008,2251.0
Estonia,EST,Treatable mortality,Deaths,2009,2194.0
Estonia,EST,Treatable mortality,Deaths,2010,2015.0
Estonia,EST,Treatable mortality,Deaths,2011,1866.0
Estonia,EST,Treatable mortality,Deaths,2012,1879.0
Estonia,EST,Treatable mortality,Deaths,2013,1727.5
Estonia,EST,Treatable mortality,Deaths,2014,1749.5
Estonia,EST,Treatable mortality,Deaths,2015,1620.5
Estonia,EST,Treatable mortality,Deaths,2016,1561.0
Estonia,EST,Treatable mortality,Deaths,2017,1566.5
Estonia,EST,Treatable mortality,Deaths,2018,1554.0
Estonia,EST,Treatable mortality,Deaths,2019,1529.0
Estonia,EST,Treatable mortality,Deaths,2020,1509.0
Estonia,EST,Treatable mortality,Deaths,2021,1678.0
Estonia,EST,Treatable mortality,Deaths,2022,1581.5
Finland,FIN,Avoidable mortality,Deaths,2000,15495.0
Finland,FIN,Avoidable mortality,Deaths,2001,14813.0
Finland,FIN,Avoidable mortality,Deaths,2002,14672.0
Finland,FIN,Avoidable mortality,Deaths,2003,14233.0
Finland,FIN,Avoidable mortality,Deaths,2004,14555.0
Finland,FIN,Avoidable mortality,Deaths,2005,14265.0
Finland,FIN,Avoidable mortality,Deaths,2006,13918.0
Finland,FIN,Avoidable mortality,Deaths,2007,14071.0
Finland,FIN,Avoidable mortality,Deaths,2008,13760.0
Finland,FIN,Avoidable mortality,Deaths,2009,13786.0
Finland,FIN,Avoidable mortality,Deaths,2010,13532.0
Finland,FIN,Avoidable mortality,Deaths,2011,13178.0
Finland,FIN,Avoidable mortality,Deaths,2012,13068.0
Finland,FIN,Avoidable mortality,Deaths,2013,12877.0
Finland,FIN,Avoidable mortality,Deaths,2014,12381.0
Finland,FIN,Avoidable mortality,Deaths,2015,12213.0
Finland,FIN,Avoidable mortality,Deaths,2016,12612.0
Finland,FIN,Avoidable mortality,Deaths,2017,12499.0
Finland,FIN,Avoidable mortality,Deaths,2018,12391.0
Finland,FIN,Avoidable mortality,Deaths,2019,12150.0
Finland,FIN,Avoidable mortality,Deaths,2020,12471.0
Finland,FIN,Avoidable mortality,Deaths,2021,12369.0
